id,s_uuid_s,document_uuid_s,name_s,publicname_s,substanceType_s,owner_name_s,endpoint_s,effectendpoint_s,endpointcategory_s,guidance_s,loValue_d,unit_s,textValue_s
FCSV-0cbcf19b-4f45-337c-af43-21b44bd8a622/2111,FCSV-4c523ea9-f3e8-32f4-9152-f73400aedb67,FCSV-0cbcf19b-4f45-337c-af43-21b44bd8a622,G15.SA,G15.SA,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,TEM,MW,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,197.0,g/mol,
FCSV-0cbcf19b-4f45-337c-af43-21b44bd8a622/2112,FCSV-4c523ea9-f3e8-32f4-9152-f73400aedb67,FCSV-0cbcf19b-4f45-337c-af43-21b44bd8a622,G15.SA,G15.SA,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,TEM,MOL/NP,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,0.0,,
FCSV-0cbcf19b-4f45-337c-af43-21b44bd8a622/2113,FCSV-4c523ea9-f3e8-32f4-9152-f73400aedb67,FCSV-0cbcf19b-4f45-337c-af43-21b44bd8a622,G15.SA,G15.SA,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,TEM,SA/NP,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,0.0,cm^2/NP,
FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d/2114,FCSV-4c523ea9-f3e8-32f4-9152-f73400aedb67,FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d,G15.SA,G15.SA,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,Z-AVERAGE HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,20.98,nm,
FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d/2115,FCSV-4c523ea9-f3e8-32f4-9152-f73400aedb67,FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d,G15.SA,G15.SA,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,Z-AVERAGE HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,46.53,nm,
FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d/2116,FCSV-4c523ea9-f3e8-32f4-9152-f73400aedb67,FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d,G15.SA,G15.SA,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,VOLUME MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,26.45,nm,
FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d/2117,FCSV-4c523ea9-f3e8-32f4-9152-f73400aedb67,FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d,G15.SA,G15.SA,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,VOLUME MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,126.27,nm,
FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d/2118,FCSV-4c523ea9-f3e8-32f4-9152-f73400aedb67,FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d,G15.SA,G15.SA,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,NUMBER MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,34.7,nm,
FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d/2119,FCSV-4c523ea9-f3e8-32f4-9152-f73400aedb67,FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d,G15.SA,G15.SA,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,NUMBER MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,27.76,nm,
FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d/2120,FCSV-4c523ea9-f3e8-32f4-9152-f73400aedb67,FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d,G15.SA,G15.SA,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,INTENSITY MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,34.7,nm,
FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d/2121,FCSV-4c523ea9-f3e8-32f4-9152-f73400aedb67,FCSV-15c0af9b-d9c7-3a94-b0eb-984ac41ee39d,G15.SA,G15.SA,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,INTENSITY MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,67.36,nm,
FCSV-30563653-53c0-315f-86cb-717e47ee99e5/2139,FCSV-0d5c0fc7-de56-3507-b651-1c91bf030465,FCSV-30563653-53c0-315f-86cb-717e47ee99e5,G15.Ser-SH,G15.Ser-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,TEM,DENSITY,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,19.1,g/cm^3,
FCSV-30563653-53c0-315f-86cb-717e47ee99e5/2140,FCSV-0d5c0fc7-de56-3507-b651-1c91bf030465,FCSV-30563653-53c0-315f-86cb-717e47ee99e5,G15.Ser-SH,G15.Ser-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,TEM,MW,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,197.0,g/mol,
FCSV-30563653-53c0-315f-86cb-717e47ee99e5/2141,FCSV-0d5c0fc7-de56-3507-b651-1c91bf030465,FCSV-30563653-53c0-315f-86cb-717e47ee99e5,G15.Ser-SH,G15.Ser-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,TEM,MOL/NP,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,0.0,,
FCSV-30563653-53c0-315f-86cb-717e47ee99e5/2142,FCSV-0d5c0fc7-de56-3507-b651-1c91bf030465,FCSV-30563653-53c0-315f-86cb-717e47ee99e5,G15.Ser-SH,G15.Ser-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,TEM,SA/NP,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,0.0,cm^2/NP,
FCSV-e7871bf5-2b01-30f7-9fd9-572515a34fac/2143,FCSV-0d5c0fc7-de56-3507-b651-1c91bf030465,FCSV-e7871bf5-2b01-30f7-9fd9-572515a34fac,G15.Ser-SH,G15.Ser-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,Z-AVERAGE HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,22.71,nm,
FCSV-e7871bf5-2b01-30f7-9fd9-572515a34fac/2144,FCSV-0d5c0fc7-de56-3507-b651-1c91bf030465,FCSV-e7871bf5-2b01-30f7-9fd9-572515a34fac,G15.Ser-SH,G15.Ser-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,Z-AVERAGE HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,57.25,nm,
FCSV-e7871bf5-2b01-30f7-9fd9-572515a34fac/2145,FCSV-0d5c0fc7-de56-3507-b651-1c91bf030465,FCSV-e7871bf5-2b01-30f7-9fd9-572515a34fac,G15.Ser-SH,G15.Ser-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,VOLUME MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,28.97,nm,
FCSV-e7871bf5-2b01-30f7-9fd9-572515a34fac/2146,FCSV-0d5c0fc7-de56-3507-b651-1c91bf030465,FCSV-e7871bf5-2b01-30f7-9fd9-572515a34fac,G15.Ser-SH,G15.Ser-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,VOLUME MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,159.47,nm,
FCSV-e7871bf5-2b01-30f7-9fd9-572515a34fac/2147,FCSV-0d5c0fc7-de56-3507-b651-1c91bf030465,FCSV-e7871bf5-2b01-30f7-9fd9-572515a34fac,G15.Ser-SH,G15.Ser-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,NUMBER MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,30.78,nm,
FCSV-e7871bf5-2b01-30f7-9fd9-572515a34fac/2148,FCSV-0d5c0fc7-de56-3507-b651-1c91bf030465,FCSV-e7871bf5-2b01-30f7-9fd9-572515a34fac,G15.Ser-SH,G15.Ser-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,NUMBER MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,33.03,nm,
FCSV-e7871bf5-2b01-30f7-9fd9-572515a34fac/2149,FCSV-0d5c0fc7-de56-3507-b651-1c91bf030465,FCSV-e7871bf5-2b01-30f7-9fd9-572515a34fac,G15.Ser-SH,G15.Ser-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,INTENSITY MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,30.78,nm,
FCSV-e7871bf5-2b01-30f7-9fd9-572515a34fac/2150,FCSV-0d5c0fc7-de56-3507-b651-1c91bf030465,FCSV-e7871bf5-2b01-30f7-9fd9-572515a34fac,G15.Ser-SH,G15.Ser-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,INTENSITY MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,83.08,nm,
FCSV-e8ff74ab-fd58-3d4b-8a10-0e1e34804324/2168,FCSV-3c5fb4b0-2e4e-3dae-9eb2-1dbfd202cd13,FCSV-e8ff74ab-fd58-3d4b-8a10-0e1e34804324,G15.SPP,G15.SPP,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,TEM,DENSITY,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,19.1,g/cm^3,
FCSV-e8ff74ab-fd58-3d4b-8a10-0e1e34804324/2169,FCSV-3c5fb4b0-2e4e-3dae-9eb2-1dbfd202cd13,FCSV-e8ff74ab-fd58-3d4b-8a10-0e1e34804324,G15.SPP,G15.SPP,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,TEM,MW,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,197.0,g/mol,
FCSV-e8ff74ab-fd58-3d4b-8a10-0e1e34804324/2170,FCSV-3c5fb4b0-2e4e-3dae-9eb2-1dbfd202cd13,FCSV-e8ff74ab-fd58-3d4b-8a10-0e1e34804324,G15.SPP,G15.SPP,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,TEM,MOL/NP,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,0.0,,
FCSV-e8ff74ab-fd58-3d4b-8a10-0e1e34804324/2171,FCSV-3c5fb4b0-2e4e-3dae-9eb2-1dbfd202cd13,FCSV-e8ff74ab-fd58-3d4b-8a10-0e1e34804324,G15.SPP,G15.SPP,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,TEM,SA/NP,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,0.0,cm^2/NP,
FCSV-f5c13490-63ee-336e-9a25-5999e72f8f77/2172,FCSV-3c5fb4b0-2e4e-3dae-9eb2-1dbfd202cd13,FCSV-f5c13490-63ee-336e-9a25-5999e72f8f77,G15.SPP,G15.SPP,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,Z-AVERAGE HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,21.59,nm,
FCSV-f5c13490-63ee-336e-9a25-5999e72f8f77/2173,FCSV-3c5fb4b0-2e4e-3dae-9eb2-1dbfd202cd13,FCSV-f5c13490-63ee-336e-9a25-5999e72f8f77,G15.SPP,G15.SPP,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,Z-AVERAGE HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,48.66,nm,
FCSV-f5c13490-63ee-336e-9a25-5999e72f8f77/2174,FCSV-3c5fb4b0-2e4e-3dae-9eb2-1dbfd202cd13,FCSV-f5c13490-63ee-336e-9a25-5999e72f8f77,G15.SPP,G15.SPP,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,VOLUME MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,22.22,nm,
FCSV-f5c13490-63ee-336e-9a25-5999e72f8f77/2175,FCSV-3c5fb4b0-2e4e-3dae-9eb2-1dbfd202cd13,FCSV-f5c13490-63ee-336e-9a25-5999e72f8f77,G15.SPP,G15.SPP,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,VOLUME MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,45.99,nm,
FCSV-f5c13490-63ee-336e-9a25-5999e72f8f77/2176,FCSV-3c5fb4b0-2e4e-3dae-9eb2-1dbfd202cd13,FCSV-f5c13490-63ee-336e-9a25-5999e72f8f77,G15.SPP,G15.SPP,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,NUMBER MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,48.43,nm,
FCSV-f5c13490-63ee-336e-9a25-5999e72f8f77/2177,FCSV-3c5fb4b0-2e4e-3dae-9eb2-1dbfd202cd13,FCSV-f5c13490-63ee-336e-9a25-5999e72f8f77,G15.SPP,G15.SPP,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,NUMBER MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,42.63,nm,
FCSV-f5c13490-63ee-336e-9a25-5999e72f8f77/2178,FCSV-3c5fb4b0-2e4e-3dae-9eb2-1dbfd202cd13,FCSV-f5c13490-63ee-336e-9a25-5999e72f8f77,G15.SPP,G15.SPP,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,INTENSITY MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,48.43,nm,
FCSV-f5c13490-63ee-336e-9a25-5999e72f8f77/2179,FCSV-3c5fb4b0-2e4e-3dae-9eb2-1dbfd202cd13,FCSV-f5c13490-63ee-336e-9a25-5999e72f8f77,G15.SPP,G15.SPP,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,INTENSITY MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,52.06,nm,
FCSV-556d0286-25c8-332b-b639-8f5dd6d1cf45/2201,FCSV-7c42c2b4-dcbe-39a4-ae4e-0f0c41a7a5a5,FCSV-556d0286-25c8-332b-b639-8f5dd6d1cf45,G15.T20,G15.T20,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,Z-AVERAGE HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,22.74,nm,
FCSV-556d0286-25c8-332b-b639-8f5dd6d1cf45/2202,FCSV-7c42c2b4-dcbe-39a4-ae4e-0f0c41a7a5a5,FCSV-556d0286-25c8-332b-b639-8f5dd6d1cf45,G15.T20,G15.T20,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,Z-AVERAGE HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,51.52,nm,
FCSV-556d0286-25c8-332b-b639-8f5dd6d1cf45/2203,FCSV-7c42c2b4-dcbe-39a4-ae4e-0f0c41a7a5a5,FCSV-556d0286-25c8-332b-b639-8f5dd6d1cf45,G15.T20,G15.T20,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,VOLUME MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,23.89,nm,
FCSV-556d0286-25c8-332b-b639-8f5dd6d1cf45/2204,FCSV-7c42c2b4-dcbe-39a4-ae4e-0f0c41a7a5a5,FCSV-556d0286-25c8-332b-b639-8f5dd6d1cf45,G15.T20,G15.T20,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,VOLUME MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,27.83,nm,
FCSV-556d0286-25c8-332b-b639-8f5dd6d1cf45/2205,FCSV-7c42c2b4-dcbe-39a4-ae4e-0f0c41a7a5a5,FCSV-556d0286-25c8-332b-b639-8f5dd6d1cf45,G15.T20,G15.T20,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,NUMBER MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,35.93,nm,
FCSV-556d0286-25c8-332b-b639-8f5dd6d1cf45/2206,FCSV-7c42c2b4-dcbe-39a4-ae4e-0f0c41a7a5a5,FCSV-556d0286-25c8-332b-b639-8f5dd6d1cf45,G15.T20,G15.T20,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,NUMBER MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,23.48,nm,
FCSV-556d0286-25c8-332b-b639-8f5dd6d1cf45/2207,FCSV-7c42c2b4-dcbe-39a4-ae4e-0f0c41a7a5a5,FCSV-556d0286-25c8-332b-b639-8f5dd6d1cf45,G15.T20,G15.T20,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,INTENSITY MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,35.93,nm,
FCSV-556d0286-25c8-332b-b639-8f5dd6d1cf45/2208,FCSV-7c42c2b4-dcbe-39a4-ae4e-0f0c41a7a5a5,FCSV-556d0286-25c8-332b-b639-8f5dd6d1cf45,G15.T20,G15.T20,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,INTENSITY MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,51.37,nm,
FCSV-8cfa97c2-a145-3115-8591-322a57cbc66a/2197,FCSV-7c42c2b4-dcbe-39a4-ae4e-0f0c41a7a5a5,FCSV-8cfa97c2-a145-3115-8591-322a57cbc66a,G15.T20,G15.T20,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,TEM,DENSITY,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,19.1,g/cm^3,
FCSV-8cfa97c2-a145-3115-8591-322a57cbc66a/2198,FCSV-7c42c2b4-dcbe-39a4-ae4e-0f0c41a7a5a5,FCSV-8cfa97c2-a145-3115-8591-322a57cbc66a,G15.T20,G15.T20,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,TEM,MW,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,197.0,g/mol,
FCSV-8cfa97c2-a145-3115-8591-322a57cbc66a/2199,FCSV-7c42c2b4-dcbe-39a4-ae4e-0f0c41a7a5a5,FCSV-8cfa97c2-a145-3115-8591-322a57cbc66a,G15.T20,G15.T20,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,TEM,MOL/NP,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,0.0,,
FCSV-8cfa97c2-a145-3115-8591-322a57cbc66a/2200,FCSV-7c42c2b4-dcbe-39a4-ae4e-0f0c41a7a5a5,FCSV-8cfa97c2-a145-3115-8591-322a57cbc66a,G15.T20,G15.T20,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,TEM,SA/NP,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,0.0,cm^2/NP,
FCSV-1bf73c22-010c-3d73-a7a5-8b3213b9e244/2230,FCSV-5c14595c-0e23-3f37-aaad-9988eba09196,FCSV-1bf73c22-010c-3d73-a7a5-8b3213b9e244,G15.Thr-SH,G15.Thr-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,Z-AVERAGE HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,22.36,nm,
FCSV-1bf73c22-010c-3d73-a7a5-8b3213b9e244/2231,FCSV-5c14595c-0e23-3f37-aaad-9988eba09196,FCSV-1bf73c22-010c-3d73-a7a5-8b3213b9e244,G15.Thr-SH,G15.Thr-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,Z-AVERAGE HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,42.05,nm,
FCSV-1bf73c22-010c-3d73-a7a5-8b3213b9e244/2232,FCSV-5c14595c-0e23-3f37-aaad-9988eba09196,FCSV-1bf73c22-010c-3d73-a7a5-8b3213b9e244,G15.Thr-SH,G15.Thr-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,VOLUME MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,20.78,nm,
FCSV-1bf73c22-010c-3d73-a7a5-8b3213b9e244/2233,FCSV-5c14595c-0e23-3f37-aaad-9988eba09196,FCSV-1bf73c22-010c-3d73-a7a5-8b3213b9e244,G15.Thr-SH,G15.Thr-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,VOLUME MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,36.9,nm,
FCSV-1bf73c22-010c-3d73-a7a5-8b3213b9e244/2234,FCSV-5c14595c-0e23-3f37-aaad-9988eba09196,FCSV-1bf73c22-010c-3d73-a7a5-8b3213b9e244,G15.Thr-SH,G15.Thr-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,NUMBER MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,23.76,nm,
FCSV-1bf73c22-010c-3d73-a7a5-8b3213b9e244/2235,FCSV-5c14595c-0e23-3f37-aaad-9988eba09196,FCSV-1bf73c22-010c-3d73-a7a5-8b3213b9e244,G15.Thr-SH,G15.Thr-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,NUMBER MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,34.01,nm,
FCSV-1bf73c22-010c-3d73-a7a5-8b3213b9e244/2236,FCSV-5c14595c-0e23-3f37-aaad-9988eba09196,FCSV-1bf73c22-010c-3d73-a7a5-8b3213b9e244,G15.Thr-SH,G15.Thr-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,INTENSITY MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,23.76,nm,
FCSV-1bf73c22-010c-3d73-a7a5-8b3213b9e244/2237,FCSV-5c14595c-0e23-3f37-aaad-9988eba09196,FCSV-1bf73c22-010c-3d73-a7a5-8b3213b9e244,G15.Thr-SH,G15.Thr-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,DLS,INTENSITY MEAN HYDRODYNAMIC DIAMETER,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,47.03,nm,
FCSV-c4a148fe-4dc7-33c3-b1cc-118db231cad0/2226,FCSV-5c14595c-0e23-3f37-aaad-9988eba09196,FCSV-c4a148fe-4dc7-33c3-b1cc-118db231cad0,G15.Thr-SH,G15.Thr-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,TEM,DENSITY,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,19.1,g/cm^3,
FCSV-c4a148fe-4dc7-33c3-b1cc-118db231cad0/2227,FCSV-5c14595c-0e23-3f37-aaad-9988eba09196,FCSV-c4a148fe-4dc7-33c3-b1cc-118db231cad0,G15.Thr-SH,G15.Thr-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,TEM,MW,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,197.0,g/mol,
FCSV-c4a148fe-4dc7-33c3-b1cc-118db231cad0/2228,FCSV-5c14595c-0e23-3f37-aaad-9988eba09196,FCSV-c4a148fe-4dc7-33c3-b1cc-118db231cad0,G15.Thr-SH,G15.Thr-SH,NPO_401,Protein Corona Fingerprinting Predicts the Cellular Interaction of Gold and Silver Nanoparticles.csv,TEM,MOL/NP,PC_GRANULOMETRY_SECTION,DOI: 10.1021/NN406018Q,0.0,,
