loQualifier_s,Concentration_UNIT_s,MATERIAL_STATE_s,NATURAL_ORGANIC_MATTER_(NOM)_d,Time_UNIT_s,K+_d,guidance_synonym_ss,SEX_s,reference_year_s,E.exposure_route_s,InChI_s,owner_name_s,reference_owner_s,Doses/concentrations_d,id,_CONDITION_concentration_UNIT_s,MG2+_d,Concentration_d,nmcode_s,NPO_1969 OBI_0000272_s,ENDPOINT_s,upValue_d,effectendpoint_type_s,PubChem SID_s,Dispersion agent_s,Concentration in culture medium_d,effectid_hs,Dispersion protocol_s,Sigma Aldrich_s,data_gathering_instruments_s,CLO_0000031 EFO_0004443_s,OBI_0001911 BAO_0000114_s,TradeName_s,SUMMARY.RESULTS_hss,E.EXPOSURE_TIME_d,errQualifier_s,CA2+_UNIT_s,topcategory_s,ENVIRONMENT_s,CA2+_d,updated_s,endpoint_s,NPO_1961_s,INTENSITY_UNIT_s,substance_annotation_ss,Doses/concentrations_UNIT_s,effectendpoint_s,E.METHOD_s,Alternative Identifier_s,pH_UPQUALIFIER_s,STUDY_ID_s,NATURAL_ORGANIC_MATTER_(NOM)_UNIT_s,STANDARD_TEST_PROTOCOL_s,Concentration in culture medium_UNIT_s,concentration_d,substanceType_hs,SUMMARY.SIZE_hss,_CONDITION_exposure_time_UNIT_s,JRC ID_s,SUMMARY.REFOWNERS_hss,type_s,EINECS_s,concentration_s,publicname_hs,Time point_UNIT_s,concentration_UNIT_s,SUMMARY.REFS_hss,InChIKey_s,s_uuid_hs,Cell culture conditions - Serum concentration in treatment medium_s,DATA_GATHERING_INSTRUMENTS_s,assay_uuid_s,upQualifier_s,Quantification_s,endpointcategory_s,TAXONOMIC_CLASS_s,_CONDITION_Dose_d,Supplier_s,reference_s,E.exposure_time_UNIT_s,INTENSITY_MICROMOLE_UNIT_s,FPG Content_d,Incubation Time_d,investigation_uuid_s,name_s,CASRN_s,Method type_s,textValue_s,Cell line_s,NA2+_UNIT_s,Sample preparation_s,pH_d,INTENSITY_d,component_s,interpretation_result_s,INTENSITY_MICROMOLE_d,TROPHIC_LEVEL_s,__input_file_s,_CONDITION_concentration_d,loValue_d,nmcode_hs,COD_s,Cell culture conditions - Serum_s,E.ANIMAL_MODEL_s,name_hs,unit_s,"Exposure duration,h_s",K+_UNIT_s,_CONDITION_exposure_time_d,Tissue_s,gender_s,NPO_1952_s,type_of_method_s,Cell culture. Serum_d,Data analysis_s,CHMO:0002774_s,E.SOP_REFERENCE_s,MG2+_UNIT_s,Replicate_s,TAXONOMIC_GROUP_s,pH_UPVALUE_d,E.EXPOSURE_TIME_UNIT_s,Classification_s,guidance_s,document_uuid_s,Dose_UNIT_s,CLO_0000031_s,pH_LOQUALIFIER_s,E.method_s,LIFE_STAGE_s,publicname_s,studyResultType_s,Dose_d,ChEMBL_s,PubChem CID_s,SMILES_s,T.instrument_s,Time_d,Serum_d,E.cell_type_s,E.exposure_time_s,err_d,substance_annotation_hss,content_hss,Cell culture. Serum_UNIT_s,HAR material_s,NA2+_d,E.animal_model_s,MEDIUM_s,Solvent_d,E.exposure_time_d,s_uuid_s,effectendpoint_synonym_ss,pH_LOVALUE_d,substanceType_s,Cell_s,Time point_d,LIGHT_CONDITION_s,Cell line/Type - Full name_s,Incubation time_d,Type of method_s,_version_,_CONDITION_Dose_UNIT_s,pH_s,dbtag_hss,ChemicalName_s,JRC Representative Manufactured Nanomaterials_s,TYPE_d,owner_name_hs
"",,,,,,,,,,,,,,CLBR-0955154f-079c-4971-a666-162223121465/1838968/cn,,,,,,,,,,,,CLBR-0955154f-079c-4971-a666-162223121465/1838968,,,,,,,,48.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_FISHTOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-0955154f-079c-4971-a666-162223121465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-0e67190f-3600-48a8-9678-0fea424942fb/1838910/cn,,,,,,,,,,,,CLBR-0e67190f-3600-48a8-9678-0fea424942fb/1838910,,,,,,,,144.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_FISHTOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-0e67190f-3600-48a8-9678-0fea424942fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-16d3959f-ddbe-4af2-a9c3-5128068bb7bc/1838920/cn,,,,,,,,,,,,CLBR-16d3959f-ddbe-4af2-a9c3-5128068bb7bc/1838920,,,,,,,,48.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_DAPHNIATOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-16d3959f-ddbe-4af2-a9c3-5128068bb7bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-1cab5e97-b0a8-4fa6-93a7-223fb0a61a77/1838982/cn,,,,,,,,,,,,CLBR-1cab5e97-b0a8-4fa6-93a7-223fb0a61a77/1838982,,,,,,,,2.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_BACTOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-1cab5e97-b0a8-4fa6-93a7-223fb0a61a77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-25a12cac-4336-4b8b-bc8f-3c6f18d5c7f6/1838951/cn,,,,,,,,,,,,CLBR-25a12cac-4336-4b8b-bc8f-3c6f18d5c7f6/1838951,,,,,,,,48.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_FISHTOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-25a12cac-4336-4b8b-bc8f-3c6f18d5c7f6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-29c0efd1-b913-43dd-ba49-f469a6dfda17/1838940/cn,,,,,,,,,,,,CLBR-29c0efd1-b913-43dd-ba49-f469a6dfda17/1838940,,,,,,,,2.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_ALGAETOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-29c0efd1-b913-43dd-ba49-f469a6dfda17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-384f72f9-370d-47ae-a0d7-5762eed7d493/1838962/cn,,,,,,,,,,,,CLBR-384f72f9-370d-47ae-a0d7-5762eed7d493/1838962,,,,,,,,48.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_FISHTOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-384f72f9-370d-47ae-a0d7-5762eed7d493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-4879a0a9-cb1f-430a-861e-3de941fbfec0/1838972/cn,,,,,,,,,,,,CLBR-4879a0a9-cb1f-430a-861e-3de941fbfec0/1838972,,,,,,,,4.5,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_ALGAETOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-4879a0a9-cb1f-430a-861e-3de941fbfec0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-4ab3b79e-f691-4e82-8f6e-de7725bcb41d/1838912/cn,,,,,,,,,,,,CLBR-4ab3b79e-f691-4e82-8f6e-de7725bcb41d/1838912,,,,,,,,72.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,TO_DEVELOPMENTAL_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-4ab3b79e-f691-4e82-8f6e-de7725bcb41d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-4d2a5b6a-9117-4bc7-8633-9662809c560a/1838978/cn,,,,,,,,,,,,CLBR-4d2a5b6a-9117-4bc7-8633-9662809c560a/1838978,,,,,,,,120.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_BACTOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-4d2a5b6a-9117-4bc7-8633-9662809c560a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-52f66d70-4cac-437c-aa21-16acdd2313de/1838960/cn,,,,,,,,,,,,CLBR-52f66d70-4cac-437c-aa21-16acdd2313de/1838960,,,,,,,,72.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,TO_DEVELOPMENTAL_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-52f66d70-4cac-437c-aa21-16acdd2313de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-5733b02d-a879-4ab6-95f6-3714ffb4ca98/1838974/cn,,,,,,,,,,,,CLBR-5733b02d-a879-4ab6-95f6-3714ffb4ca98/1838974,,,,,,,,48.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_FISHTOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-5733b02d-a879-4ab6-95f6-3714ffb4ca98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-5c04bb4d-c79a-49a3-982c-b227ba79afd7/1838943/cn,,,,,,,,,,,,CLBR-5c04bb4d-c79a-49a3-982c-b227ba79afd7/1838943,,,,,,,,48.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_DAPHNIATOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-5c04bb4d-c79a-49a3-982c-b227ba79afd7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-5fcc2cdf-fdba-44a0-be33-829d6521c749/1838904/cn,,,,,,,,,,,,CLBR-5fcc2cdf-fdba-44a0-be33-829d6521c749/1838904,,,,,,,,504.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,TO_REPRODUCTION_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-5fcc2cdf-fdba-44a0-be33-829d6521c749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-6abc22fa-c8a0-40fd-94d0-1bcf8263ff40/1838970/cn,,,,,,,,,,,,CLBR-6abc22fa-c8a0-40fd-94d0-1bcf8263ff40/1838970,,,,,,,,48.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_FISHTOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-6abc22fa-c8a0-40fd-94d0-1bcf8263ff40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-6aebf23c-a2ff-4150-9ef1-2635826e95bd/1838955/cn,,,,,,,,,,,,CLBR-6aebf23c-a2ff-4150-9ef1-2635826e95bd/1838955,,,,,,,,48.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_ALGAETOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-6aebf23c-a2ff-4150-9ef1-2635826e95bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-6e906aa4-b68f-4a70-8648-4ca35178697d/1838930/cn,,,,,,,,,,,,CLBR-6e906aa4-b68f-4a70-8648-4ca35178697d/1838930,,,,,,,,840.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,TO_DEVELOPMENTAL_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-6e906aa4-b68f-4a70-8648-4ca35178697d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-755c04f4-f3c1-4ffb-a455-a320a6d56315/1838934/cn,,,,,,,,,,,,CLBR-755c04f4-f3c1-4ffb-a455-a320a6d56315/1838934,,,,,,,,48.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_DAPHNIATOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-755c04f4-f3c1-4ffb-a455-a320a6d56315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-7c830f1d-6d4b-49fa-9625-cdb1bb26a041/1838908/cn,,,,,,,,,,,,CLBR-7c830f1d-6d4b-49fa-9625-cdb1bb26a041/1838908,,,,,,,,504.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,TO_REPRODUCTION_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-7c830f1d-6d4b-49fa-9625-cdb1bb26a041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-88b64e95-d151-4e07-b9bd-1642055d5de2/1838922/cn,,,,,,,,,,,,CLBR-88b64e95-d151-4e07-b9bd-1642055d5de2/1838922,,,,,,,,48.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_DAPHNIATOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-88b64e95-d151-4e07-b9bd-1642055d5de2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-9308dc0c-591b-4184-895d-6b1b84ef9667/1838906/cn,,,,,,,,,,,,CLBR-9308dc0c-591b-4184-895d-6b1b84ef9667/1838906,,,,,,,,504.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_DAPHNIATOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-9308dc0c-591b-4184-895d-6b1b84ef9667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-a267a1ad-8fcb-4b42-af0e-a54ebee2467b/1838966/cn,,,,,,,,,,,,CLBR-a267a1ad-8fcb-4b42-af0e-a54ebee2467b/1838966,,,,,,,,168.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_PLANTTOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-a267a1ad-8fcb-4b42-af0e-a54ebee2467b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-aaa3b808-d9bf-4693-a07c-78c2184dc730/1838926/cn,,,,,,,,,,,,CLBR-aaa3b808-d9bf-4693-a07c-78c2184dc730/1838926,,,,,,,,48.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_DAPHNIATOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-aaa3b808-d9bf-4693-a07c-78c2184dc730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-aeae51c0-cb40-4b86-bfd8-5e6aa04639c2/1838902/cn,,,,,,,,,,,,CLBR-aeae51c0-cb40-4b86-bfd8-5e6aa04639c2/1838902,,,,,,,,504.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,TO_REPRODUCTION_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-aeae51c0-cb40-4b86-bfd8-5e6aa04639c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-b1c47cbb-f1cd-449a-b74a-de1aa861737f/1838964/cn,,,,,,,,,,,,CLBR-b1c47cbb-f1cd-449a-b74a-de1aa861737f/1838964,,,,,,,,672.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,TO_DEVELOPMENTAL_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-b1c47cbb-f1cd-449a-b74a-de1aa861737f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-ba75e62f-3b5b-4612-9eb1-eb9ad2780e76/1838980/cn,,,,,,,,,,,,CLBR-ba75e62f-3b5b-4612-9eb1-eb9ad2780e76/1838980,,,,,,,,24.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_BACTOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-ba75e62f-3b5b-4612-9eb1-eb9ad2780e76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-bac2b6b8-45e0-4fa0-9350-a2dd62e4722c/1838932/cn,,,,,,,,,,,,CLBR-bac2b6b8-45e0-4fa0-9350-a2dd62e4722c/1838932,,,,,,,,96.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_FISHTOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-bac2b6b8-45e0-4fa0-9350-a2dd62e4722c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-bb7dacbd-7456-4d9b-a85c-44b32df692a6/1838958/cn,,,,,,,,,,,,CLBR-bb7dacbd-7456-4d9b-a85c-44b32df692a6/1838958,,,,,,,,336.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_PLANTTOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-bb7dacbd-7456-4d9b-a85c-44b32df692a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-c191385f-9966-4110-8b19-7826763ef81d/1838953/cn,,,,,,,,,,,,CLBR-c191385f-9966-4110-8b19-7826763ef81d/1838953,,,,,,,,48.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_DAPHNIATOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-c191385f-9966-4110-8b19-7826763ef81d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-c63760f1-1cfe-4a8d-a011-a243441d381f/1838936/cn,,,,,,,,,,,,CLBR-c63760f1-1cfe-4a8d-a011-a243441d381f/1838936,,,,,,,,48.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_DAPHNIATOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-c63760f1-1cfe-4a8d-a011-a243441d381f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-d2ee15d6-53b8-4898-9a9d-713f56c4337c/1838916/cn,,,,,,,,,,,,CLBR-d2ee15d6-53b8-4898-9a9d-713f56c4337c/1838916,,,,,,,,672.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,TO_REPRODUCTION_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-d2ee15d6-53b8-4898-9a9d-713f56c4337c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-dbb18510-31b8-4b6e-97eb-c1d279d3c47c/1838914/cn,,,,,,,,,,,,CLBR-dbb18510-31b8-4b6e-97eb-c1d279d3c47c/1838914,,,,,,,,504.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_DAPHNIATOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-dbb18510-31b8-4b6e-97eb-c1d279d3c47c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-e1f016e2-64a0-40f5-9c46-f14ce1f16ae1/1838949/cn,,,,,,,,,,,,CLBR-e1f016e2-64a0-40f5-9c46-f14ce1f16ae1/1838949,,,,,,,,96.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,TO_DEVELOPMENTAL_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-e1f016e2-64a0-40f5-9c46-f14ce1f16ae1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-e6a2360c-412b-48c5-96f9-705b4a6d86e2/1838928/cn,,,,,,,,,,,,CLBR-e6a2360c-412b-48c5-96f9-705b4a6d86e2/1838928,,,,,,,,672.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,TO_REPRODUCTION_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-e6a2360c-412b-48c5-96f9-705b4a6d86e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-f7a04942-58e3-4b2b-a0e9-793b8a7570de/1838918/cn,,,,,,,,,,,,CLBR-f7a04942-58e3-4b2b-a0e9-793b8a7570de/1838918,,,,,,,,168.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_PLANTTOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,"!!! SOP MISSING !!!",CLBR-f7a04942-58e3-4b2b-a0e9-793b8a7570de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575829049344,,,,,,,
"",,,,,,,,,,,,,,CLBR-02478d90-adff-4742-94dd-dd2d8bc1867e/1838988/cn,,,,,,,,,,,,CLBR-02478d90-adff-4742-94dd-dd2d8bc1867e/1838988,,,,,,,,48.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_DAPHNIATOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,OECD TG 202,CLBR-02478d90-adff-4742-94dd-dd2d8bc1867e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575847923712,,,,,,,
"",,,,,,,,,,,,,,CLBR-0457f8c3-b54e-4906-85d4-125db32312e6/1839024/cn,,,,,,,,,,,,CLBR-0457f8c3-b54e-4906-85d4-125db32312e6/1839024,,,,,,,,504.0,,,ECOTOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,EC_DAPHNIATOX_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,OECD TG 202,CLBR-0457f8c3-b54e-4906-85d4-125db32312e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575847923712,,,,,,,
