id,s_uuid_s,document_uuid_s,name_s,publicname_s,substanceType_s,owner_name_s,endpoint_s,effectendpoint_s,guidance_s,reference_s,loValue_d,unit_s
XLSX-8780e971-9a1e-4c96-b7dd-df6906f459c1/9074,XLSX-7011cea0-1011-3f8b-9e8a-b3289fed836a,XLSX-8780e971-9a1e-4c96-b7dd-df6906f459c1,NM-103 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,98.51607584501238,%
XLSX-8780e971-9a1e-4c96-b7dd-df6906f459c1/9075,XLSX-7011cea0-1011-3f8b-9e8a-b3289fed836a,XLSX-8780e971-9a1e-4c96-b7dd-df6906f459c1,NM-103 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,95.75762572135203,%
XLSX-8780e971-9a1e-4c96-b7dd-df6906f459c1/9076,XLSX-7011cea0-1011-3f8b-9e8a-b3289fed836a,XLSX-8780e971-9a1e-4c96-b7dd-df6906f459c1,NM-103 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,94.94146743610882,%
XLSX-8780e971-9a1e-4c96-b7dd-df6906f459c1/9077,XLSX-7011cea0-1011-3f8b-9e8a-b3289fed836a,XLSX-8780e971-9a1e-4c96-b7dd-df6906f459c1,NM-103 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,94.55399835119537,%
XLSX-8780e971-9a1e-4c96-b7dd-df6906f459c1/9078,XLSX-7011cea0-1011-3f8b-9e8a-b3289fed836a,XLSX-8780e971-9a1e-4c96-b7dd-df6906f459c1,NM-103 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,83.13107996702391,%
XLSX-8780e971-9a1e-4c96-b7dd-df6906f459c1/9079,XLSX-7011cea0-1011-3f8b-9e8a-b3289fed836a,XLSX-8780e971-9a1e-4c96-b7dd-df6906f459c1,NM-103 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,84.51277823577905,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9080,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,100.0,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9081,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,108.78089730435592,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9082,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,106.65236451823522,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9083,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,105.89124148866708,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9084,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,107.07769797593507,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9085,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,108.44697323010912,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9086,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,112.32907378043089,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9087,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,102.23673164816714,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9088,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,100.00000000000001,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9089,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,95.21093807121446,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9090,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,93.02039921035315,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9091,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,91.92659208890836,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9092,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,92.62850040213496,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9093,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,93.72815675952329,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9094,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,95.63939460407984,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9095,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,88.66125612341888,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9096,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,100.0,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9097,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,100.11031033975586,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9098,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,97.65222826886307,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9099,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,98.95756728930725,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9100,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,99.30798646859832,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9101,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,99.73231357552582,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9102,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,106.2454037358435,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9103,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,92.14406530372112,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9104,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,100.0,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9105,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,94.1580706712767,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9106,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,90.88131070398691,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9107,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,89.1138114571826,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9108,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,91.27871110282197,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9109,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,91.89704890750757,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9110,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,97.31575398476392,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9111,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,84.10254938811816,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9112,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,100.0,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9113,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,96.72385813556737,%
XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680/9114,XLSX-ffd24485-3b05-3afe-b6ff-547800723f71,XLSX-9c8b990c-b31c-493e-8d3e-e1d4fa9ab680,NM-104 (TiO2),Titanium Dioxide,NPO_1486,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,96.6531201020847,%
